kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total,kp_kec_names
730902,Camba,7309,Kabupaten Maros,73,Sulawesi Selatan,4520,3825,8358,169,8531,CAMBA
730903,Bantimurung,7309,Kabupaten Maros,73,Sulawesi Selatan,6140,12259,18399,454,18853,BANTIMURUNG
730904,Maros Baru,7309,Kabupaten Maros,73,Sulawesi Selatan,6085,9175,15171,471,15731,MAROS BARU
730905,Bontoa,7309,Kabupaten Maros,73,Sulawesi Selatan,7382,9444,16835,532,17358,BONTOA
730906,Malllawa,7309,Kabupaten Maros,73,Sulawesi Selatan,4518,2916,7434,180,7614,MALLLAWA
730907,Tanralili,7309,Kabupaten Maros,73,Sulawesi Selatan,4276,10515,14795,396,15133,TANRALILI
730908,Marusu,7309,Kabupaten Maros,73,Sulawesi Selatan,7433,10697,17930,573,18544,MARUSU
730909,Simbang,7309,Kabupaten Maros,73,Sulawesi Selatan,4748,9238,13750,581,14330,SIMBANG
730910,Cenrana,7309,Kabupaten Maros,73,Sulawesi Selatan,4782,3797,8579,215,8794,CENRANA
730911,Tompobulu,7309,Kabupaten Maros,73,Sulawesi Selatan,4072,4524,8496,305,8893,TOMPOBULU
730912,Lau,7309,Kabupaten Maros,73,Sulawesi Selatan,4992,10714,15706,333,16039,LAU
730913,Moncongloe,7309,Kabupaten Maros,73,Sulawesi Selatan,4217,6089,10306,139,10444,MONCONG LOE
730914,Turikale,7309,Kabupaten Maros,73,Sulawesi Selatan,7825,17687,24827,1111,25959,TURIKALE
731001,Liukang Tangaya,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,5433,4385,9818,436,10255,LIUKANG TANGAYA
731002,Liukang Kalmas,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,4940,2253,7194,136,7330,LIUKANG KALMAS
731003,Liukang Tupabbiring,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,5218,4706,9924,543,10515,LIUKANG TUPABBIRING
731004,Pangkajene,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,8731,18796,27280,622,27992,PANGKAJENE
731005,Balocci,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,3536,6138,9507,154,9839,BALOCCI
731006,Bungoro,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,7845,17669,25514,451,25966,BUNGORO
731007,Labakkang,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,11179,16767,27435,1098,28539,LABAKKANG
731008,Marang,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,6638,12121,18673,372,19165,MARANG
731009,Segeri,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,5701,5988,11669,269,11932,SEGERI
731010,Minasate'ne,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,6793,14837,21472,340,21918,MINASA TENE
731011,Mandalle,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,3306,4076,7378,191,7513,MANDALLE
731012,Tondong Tallasa,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,3079,3191,6270,111,6381,TONDONG TALLASA
731013,Liukang Tupabbiring Utara,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan,3883,3534,7417,240,7656,LIUKANG TUPABBIRING UTARA
731101,Tanete Riaja,7311,Kabupaten Barru,73,Sulawesi Selatan,5868,7945,13833,311,14595,TANETE RIAJA
731102,Tanete Rilau,7311,Kabupaten Barru,73,Sulawesi Selatan,9136,11874,20628,783,21436,TANETE RILAU
731103,Barru,7311,Kabupaten Barru,73,Sulawesi Selatan,10126,14738,24864,604,25196,BARRU
731104,Soppeng Riaja,7311,Kabupaten Barru,73,Sulawesi Selatan,5317,5778,11095,251,11346,SOPPENG RIAJA
731105,Mallusetasi,7311,Kabupaten Barru,73,Sulawesi Selatan,8607,7546,15841,478,16629,MALLUSETASI
731106,Pujananting,7311,Kabupaten Barru,73,Sulawesi Selatan,4570,2570,7062,240,7297,PUJANANTING
731107,Balusu,7311,Kabupaten Barru,73,Sulawesi Selatan,6478,5234,11477,551,12028,BALUSU
731201,Marioriwawo,7312,Kabupaten Soppeng,73,Sulawesi Selatan,16057,11519,27006,880,27986,MARIORIWAWO
731202,Liliriaja,7312,Kabupaten Soppeng,73,Sulawesi Selatan,9067,8161,17220,234,17451,LILIRIAJA
731203,Lilirilau,7312,Kabupaten Soppeng,73,Sulawesi Selatan,13419,10458,23877,424,24354,LILIRILAU
731204,Lalabata,7312,Kabupaten Soppeng,73,Sulawesi Selatan,16308,13056,29164,546,29710,LALABATA
731205,Marioriawa,7312,Kabupaten Soppeng,73,Sulawesi Selatan,11984,6046,17997,464,18489,MARIORIAWA
731206,Donri-Donri,7312,Kabupaten Soppeng,73,Sulawesi Selatan,9938,5209,15147,151,15197,DONRI DONRI
731207,Ganra,7312,Kabupaten Soppeng,73,Sulawesi Selatan,3792,3493,7285,121,7408,GANRA
731208,Citta,7312,Kabupaten Soppeng,73,Sulawesi Selatan,2657,2100,4757,124,4881,CITTA
731301,Sabangparu,7313,Kabupaten Wajo,73,Sulawesi Selatan,8492,6737,14831,670,15502,SABANGPARU
731302,Pammana,7313,Kabupaten Wajo,73,Sulawesi Selatan,10665,8230,18895,442,19343,PAMMANA
731303,Takkalalla,7313,Kabupaten Wajo,73,Sulawesi Selatan,6817,5648,12464,328,12602,TAKKALALLA
731304,Sajoanging,7313,Kabupaten Wajo,73,Sulawesi Selatan,6468,4526,10954,226,11120,SAJOANGING
731305,Majauleng,7313,Kabupaten Wajo,73,Sulawesi Selatan,10654,8150,18804,364,19162,MAJAULENG
731306,Tempe,7313,Kabupaten Wajo,73,Sulawesi Selatan,16872,18966,35856,416,36268,TEMPE
731307,Belawa,7313,Kabupaten Wajo,73,Sulawesi Selatan,11008,7617,18345,441,18776,BELAWA
731308,Tanasitolo,7313,Kabupaten Wajo,73,Sulawesi Selatan,14650,8928,23576,578,23893,TANASITOLO
731309,Maniangpajo,7313,Kabupaten Wajo,73,Sulawesi Selatan,4855,4575,9537,214,9750,MANIANGPAJO
731310,Pitumpanua,7313,Kabupaten Wajo,73,Sulawesi Selatan,8777,15381,24055,397,24455,PITUMPANUA
731311,Bola,7313,Kabupaten Wajo,73,Sulawesi Selatan,7308,4479,11787,362,12149,BOLA
731312,Penrang,7313,Kabupaten Wajo,73,Sulawesi Selatan,5562,3705,9267,234,9501,PENRANG
731313,Gilireng,7313,Kabupaten Wajo,73,Sulawesi Selatan,4076,3135,7211,129,7340,GILIRENG
731314,Keera,7313,Kabupaten Wajo,73,Sulawesi Selatan,6257,6178,12435,206,12632,KEERA
731401,Panca Lautang,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,5250,5433,10683,359,11042,PANCA LAUTANG
731402,Tellu Limpoe,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,7813,7074,14876,340,15226,TELLU LIMPOE
731403,Watang Pulu,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,8929,10595,19668,322,19882,WATANG PULU
731404,Baranti,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,5809,12739,18545,186,18579,BARANTI
731405,Panca Rijang,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,6163,10813,16798,202,17609,PANCA RIJANG
731406,Kulo,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,3308,4159,7466,144,7610,KULO
731407,Maritengngae,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,12296,17241,29014,971,29539,MARITENGNGAE
731408,Watang Sidenreng,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,5707,5734,11442,298,11739,WT. SIDENRENG
731409,Dua Pitue,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,8286,9456,17549,481,18132,DUA PITUE
731410,Pitu Riawa,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,7644,8746,16207,441,16645,PITU RIAWA
731411,Pitu Riase,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan,5428,7968,13396,217,13408,PITU RIASE
731501,Mattiro Sompe,7315,Kabupaten Pinrang,73,Sulawesi Selatan,6827,10813,17638,275,17913,MATIRRO SOMPE
731502,Suppa,7315,Kabupaten Pinrang,73,Sulawesi Selatan,9184,9915,19107,382,19490,SUPPA
731503,Mattiro Bulu,7315,Kabupaten Pinrang,73,Sulawesi Selatan,7003,11863,18864,288,19152,MATTIRO BULU
731504,Watang Sawitto,7315,Kabupaten Pinrang,73,Sulawesi Selatan,9812,21969,31781,340,32121,WATANG SAWITO
731505,Patampanua,7315,Kabupaten Pinrang,73,Sulawesi Selatan,6321,14116,20438,186,20617,PATAMPANUA
731506,Duampanua,7315,Kabupaten Pinrang,73,Sulawesi Selatan,12747,14939,27687,287,27974,DUAMPANUA
731507,Lembang,7315,Kabupaten Pinrang,73,Sulawesi Selatan,14771,12561,27332,214,27546,LEMBANG
731508,Cempa,7315,Kabupaten Pinrang,73,Sulawesi Selatan,3733,7597,11330,145,11415,CEMPA
731509,Tiroang,7315,Kabupaten Pinrang,73,Sulawesi Selatan,4242,9196,13438,174,13612,TIROANG
731510,Lanrisang,7315,Kabupaten Pinrang,73,Sulawesi Selatan,4094,7839,11935,127,12075,LANRISANG
731511,Paleteang,7315,Kabupaten Pinrang,73,Sulawesi Selatan,7553,15285,22838,293,23131,PALETEANG
731512,Batulappa,7315,Kabupaten Pinrang,73,Sulawesi Selatan,1736,4414,6150,44,6194,BATU LAPPA
731601,Maiwa,7316,Kabupaten Enrekang,73,Sulawesi Selatan,5785,9687,15472,157,15629,MAIWA
731602,Enrekang,7316,Kabupaten Enrekang,73,Sulawesi Selatan,5915,14562,20479,154,20539,ENREKANG
731603,Baraka,7316,Kabupaten Enrekang,73,Sulawesi Selatan,2115,11568,13683,136,13813,BARAKA
731604,Anggeraja,7316,Kabupaten Enrekang,73,Sulawesi Selatan,2780,14101,16714,310,17024,ANGGERAJA
731605,Alla,7316,Kabupaten Enrekang,73,Sulawesi Selatan,2315,11226,13164,523,13687,ALLA
731606,Bungin,7316,Kabupaten Enrekang,73,Sulawesi Selatan,1084,2121,3205,38,3243,BUNGIN
731607,Cendana,7316,Kabupaten Enrekang,73,Sulawesi Selatan,1754,3953,5477,264,5740,CENDANA
731608,Curio,7316,Kabupaten Enrekang,73,Sulawesi Selatan,1246,8619,9865,98,9961,CURIO
731609,Malua,7316,Kabupaten Enrekang,73,Sulawesi Selatan,625,4553,5178,71,5249,MALUA
731610,Buntu Batu,7316,Kabupaten Enrekang,73,Sulawesi Selatan,2111,6920,9033,106,9125,BUNTU BATU
731611,Masalle,7316,Kabupaten Enrekang,73,Sulawesi Selatan,3094,5069,8166,113,8276,MASALLE
731612,Baroko,7316,Kabupaten Enrekang,73,Sulawesi Selatan,2090,4527,6612,73,6681,BAROKO
731701,Basse Sangtempe,7317,Kabupaten Luwu,73,Sulawesi Selatan,1361,2480,3707,160,3867,BASSE SANGTEMPE
731702,Larompong,7317,Kabupaten Luwu,73,Sulawesi Selatan,3391,9920,13313,120,13498,LAROMPONG
731703,Suli,7317,Kabupaten Luwu,73,Sulawesi Selatan,2795,9394,12109,87,11967,SULI
731704,Bajo,7317,Kabupaten Luwu,73,Sulawesi Selatan,2372,7080,9252,76,9418,BAJO
731705,Bua Ponrang,7317,Kabupaten Luwu,73,Sulawesi Selatan,2338,6569,8635,421,9022,BUA PONRANG
731706,Walenrang,7317,Kabupaten Luwu,73,Sulawesi Selatan,4678,9395,13793,145,13810,WALENRANG
731707,Belopa,7317,Kabupaten Luwu,73,Sulawesi Selatan,2374,8022,10163,99,10493,BELOPA
731708,Bua,7317,Kabupaten Luwu,73,Sulawesi Selatan,5952,12529,18086,635,18760,BUA
731709,Lamasi,7317,Kabupaten Luwu,73,Sulawesi Selatan,5469,7709,13172,213,13387,LAMASI
731710,Larompong Selatan,7317,Kabupaten Luwu,73,Sulawesi Selatan,2954,7077,9710,326,10014,LAROMPONG SELATAN
731711,Ponrang,7317,Kabupaten Luwu,73,Sulawesi Selatan,5654,9660,15311,158,15462,PONRANG
731712,Latimojong,7317,Kabupaten Luwu,73,Sulawesi Selatan,1306,2303,3609,15,3623,LATIMOJONG
731713,Kamanre,7317,Kabupaten Luwu,73,Sulawesi Selatan,2050,4836,6974,72,6957,KAMANRE
731714,Belopa Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan,2422,7058,9283,278,9558,BELOPA UTARA
731715,Walenrang Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan,2983,3387,6373,19,6242,WALENRANG BARAT
731716,Walenrang Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan,2567,10306,12937,103,13042,WALENRANG UTARA
731717,Walenrang Timur,7317,Kabupaten Luwu,73,Sulawesi Selatan,3963,5266,9229,62,9290,WALENRANG TIMUR
731718,Lamasi Timur,7317,Kabupaten Luwu,73,Sulawesi Selatan,4083,3190,7273,52,7329,LAMASI TIMUR
731719,Suli Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan,1580,4363,5943,49,5989,SULI BARAT
731720,Bajo Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan,1530,4277,5807,43,5850,BAJO BARAT
731721,Ponrang Selatan,7317,Kabupaten Luwu,73,Sulawesi Selatan,3233,11519,14753,129,14682,PONRANG SELATAN
731722,Basse Sangtempe Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan,2884,1130,4009,39,4048,BASSE SANGTEMPE UTARA
731801,Salupputti,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,4302,313,4616,66,4681,SALUPUTTI
731802,Bittuang,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,7563,680,8245,144,8389,BITTUANG
731803,Bonggakaradeng,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,3175,643,3815,69,3883,BONGGAKARADENG
731805,Makale,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,16426,2504,18769,163,19098,MAKALE
731809,Simbuang,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,3174,278,3452,64,3516,SIMBUANG
731811,Rantetayo,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,6169,576,6805,83,6830,RANTETAYO
731812,Mengkendek,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,15061,2496,17557,295,17846,MENGKENDEK
731813,Sangalla',7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,3881,342,4223,43,4272,SANGALLA
731819,Gandangbatu Sillanan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,9402,2496,11907,237,12159,GANDANGBATU SILLANAN
731820,Rembon,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,9794,1335,11126,213,11151,REMBON
731827,Makale Utara,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,6852,461,7308,76,7390,MAKALE UTARA
731828,Mappak,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,3037,294,3332,23,3355,MAPPAK
731829,Makale Selatan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,6733,846,7442,209,7787,MAKALE SELATAN
731831,Masanda,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,3425,316,3643,74,3821,MASANDA
731833,Sangalla' Selatan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,4024,507,4414,200,4461,SANGALLA SELATAN
731834,Sangalla' Utara,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,4131,343,4476,87,4563,SANGALLA UTARA
731835,Malimbong Balepe',7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,4496,263,4750,72,4820,MALIMBONG BALEPE
731837,Rano,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,2503,1073,3576,80,3651,RANO
731838,Kurra,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan,2909,220,3133,59,3188,KURRA
732201,Malangke,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,5616,9645,15218,236,15523,MALANGKE
732202,Bone Bone,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,5557,9536,14932,391,15321,BONE BONE
732203,Masamba,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,5131,15114,20238,230,20366,MASAMBA
732204,Sabbang,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,9199,12805,22065,276,21785,SABBANG
732205,Rongkong,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,899,1451,2350,21,2371,RONGKONG
732206,Sukamaju,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,10750,15336,26319,521,26784,SUKAMAJU
732207,Seko,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,6094,1522,7617,80,7536,SEKO
732208,Malangke Barat,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,4877,8762,13645,231,13999,MALANGKE BARAT
732209,Rampi,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,1617,216,1833,25,1858,RAMPI
732210,Mappedeceng,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,6583,7785,14460,241,14501,MAPPEDECENG
732211,Baebunta,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,9470,17298,26564,287,26527,BAEBUNTA
732212,Tana Lili,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan,5146,8317,13431,196,13554,TANA LILI
732401,Mangkutana,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7211,4983,12194,138,12338,MANGKUTANA
732402,Nuha,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,4243,7129,11372,271,11486,NUHA
732403,Towuti,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7392,13087,19675,987,20662,TOWUTI
732404,Malili,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7295,13665,20728,439,21171,MALILI
732405,Angkona,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7278,6438,13717,296,14013,ANGKONA
732406,Wotu,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7552,10193,17970,242,18138,WOTU
732407,Burau,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7899,10063,18082,171,18368,BURAU
732408,Tomoni,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,7172,7102,14077,651,14722,TOMONI
732409,Tomoni Timur,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,5629,2427,8006,95,8100,TOMONI TIMUR
732410,Kalaena,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,4199,2848,7047,107,7152,KALAENA
732411,Wasuponda,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan,6130,4767,10897,102,10998,WASUPONDA
732601,Rantepao,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,11905,2127,14002,232,14059,RANTEPAO
732602,Sesean,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,5951,761,6712,47,6548,SESEAN
732603,Nanggala,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,4764,507,5271,71,5267,NANGGALA
732604,Rindingallo,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,4165,321,4486,27,4512,RINDINGALLO
732605,Buntao,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,5491,491,5983,43,6018,BUNTAO'
732606,Sa'dan,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,8665,929,9595,373,9572,SA'DAN
732607,Sanggalangi,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,6778,697,7475,50,7525,SANGGALANGI
732608,Sopai,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,7250,869,8120,81,8201,SOPAI
732609,Tikala,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,5583,464,6048,53,6092,TIKALA
732610,Balusu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,3823,489,4312,47,4255,BALUSU
732611,Tallunglipu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,8364,1371,9735,64,9809,TALLUNGLIPU
732612,Dende' Piongan Napo,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,4403,260,4664,28,4692,DENDE' PIONGAN NAPO
732613,Buntu Pepasan,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,5817,336,6155,61,6258,BUNTU PEPASAN
732614,Baruppu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,2828,214,3045,45,3095,BARUPPU'
732615,Kesu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,9078,955,9934,83,10135,KESU'
732616,Tondon,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,6934,1232,8166,78,8225,TONDON
732617,Bangkelekila,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,2908,384,3292,38,3330,BANGKELEKILA'
732618,Rantebua,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,4152,710,4922,29,5098,RANTEBUA
732619,Sesean Suloara,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,3126,286,3412,30,3442,SESEAN SULOARA
732620,Kapala Pitu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,3014,324,3338,28,3261,KAPALA PITU
732621,Awan Rante Karua,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan,2324,160,2484,23,2507,AWAN RANTE KARUA
737101,Mariso,7371,Kota Makassar,73,Sulawesi Selatan,12871,16876,29777,394,30471,MARISO
737102,Mamajang,7371,Kota Makassar,73,Sulawesi Selatan,14221,16155,29979,395,30666,MAMAJANG
737103,Makassar,7371,Kota Makassar,73,Sulawesi Selatan,19970,22714,42576,709,42647,MAKASAR
737104,Ujung Pandang,7371,Kota Makassar,73,Sulawesi Selatan,9259,5076,14333,137,14262,UJUNG PANDANG
737105,Wajo,7371,Kota Makassar,73,Sulawesi Selatan,9461,6269,15806,165,15925,WAJO
737106,Bontoala,7371,Kota Makassar,73,Sulawesi Selatan,12567,15142,27772,392,28263,BONTOALA
737107,Tallo,7371,Kota Makassar,73,Sulawesi Selatan,27873,43551,71137,2025,71790,TALLO
737108,Ujung Tanah,7371,Kota Makassar,73,Sulawesi Selatan,7403,11332,18451,537,18985,UJUNG TANAH
737109,Panakkukang,7371,Kota Makassar,73,Sulawesi Selatan,33631,40717,73284,1433,74239,PANAKUKKANG
737110,Tamalate,7371,Kota Makassar,73,Sulawesi Selatan,36244,52144,88036,1738,91036,TAMALATE
737111,Biringkanaya,7371,Kota Makassar,73,Sulawesi Selatan,40157,57830,96007,2415,95959,BIRINGKANAYA
737112,Manggala,7371,Kota Makassar,73,Sulawesi Selatan,27660,46469,73182,1314,73677,MANGGALA
737113,Rappocini,7371,Kota Makassar,73,Sulawesi Selatan,30593,47442,77206,1530,78442,RAPPOCINI
737114,Tamalanrea,7371,Kota Makassar,73,Sulawesi Selatan,19531,31056,50707,751,51411,TAMALANREA
737115,Kepulauan Sangkarrang,7371,Kota Makassar,73,Sulawesi Selatan,3485,4394,7606,612,7913,KEPULAUAN SANGKARRANG
737201,Bacukiki,7372,Kota Parepare,73,Sulawesi Selatan,5281,6680,11955,294,12184,BACUKIKI
737202,Ujung,7372,Kota Parepare,73,Sulawesi Selatan,8325,10788,18927,474,19551,UJUNG
737203,Soreang,7372,Kota Parepare,73,Sulawesi Selatan,13884,13324,27007,818,27621,SOREANG
737204,Bacukiki Barat,7372,Kota Parepare,73,Sulawesi Selatan,11748,13892,25226,856,25990,BACUKIKI BARAT
737301,Wara,7373,Kota Palopo,73,Sulawesi Selatan,7101,8805,15551,511,15828,WARA
737302,Wara Utara,7373,Kota Palopo,73,Sulawesi Selatan,5251,5892,11143,130,11269,WARA UTARA
737303,Wara Selatan,7373,Kota Palopo,73,Sulawesi Selatan,2368,5422,7383,299,7886,WARA SELATAN
737304,Telluwanua,7373,Kota Palopo,73,Sulawesi Selatan,3097,5142,8136,92,8381,TELLUWANUA
737305,Wara Timur,7373,Kota Palopo,73,Sulawesi Selatan,6145,13203,19328,238,19613,WARA TIMUR
737306,Wara Barat,7373,Kota Palopo,73,Sulawesi Selatan,3516,2707,6219,81,6300,WARA BARAT
737307,Sendana,7373,Kota Palopo,73,Sulawesi Selatan,1011,2847,3858,69,3948,SENDANA
737308,Mungkajang,7373,Kota Palopo,73,Sulawesi Selatan,1878,3194,5076,78,5149,MUNGKAJANG
737309,Bara,7373,Kota Palopo,73,Sulawesi Selatan,5542,10091,15306,251,15846,BARA
740101,Wundulako,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,3555,8996,12550,162,12711,WUNDULAKO
740104,Kolaka,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,5957,15418,20911,673,23136,KOLAKA
740107,Pomalaa,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,7060,9640,16656,213,16946,POMALAA
740108,Watubangga,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,4323,4553,8876,139,9015,WATUBANGGA
740110,Wolo,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,3245,7978,11223,239,11426,WOLO
740112,Baula,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,3030,3522,6551,134,6637,BAULA
740114,Latambaga,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,5159,11553,16307,439,17005,LATAMBAGA
740118,Tanggetada,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,2809,5658,8467,126,8593,TANGGETADA
740120,Samaturu,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,3763,9904,13475,453,13934,SAMATURU
740124,Toari,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,2375,3258,5633,102,5735,TOARI
740125,Polinggona,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,1674,1601,3275,47,3322,POLINGGONA
740127,Iwoimendaa,7401,Kabupaten Kolaka,74,Sulawesi Tenggara,1014,3544,4558,67,4624,IWOIMENDAA
740201,Lambuya,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1197,3318,4519,49,4568,LAMBUYA
740202,Unaaha,7402,Kabupaten Konawe,74,Sulawesi Tenggara,3442,10380,13696,293,13937,UNAAHA
740203,Wawotobi,7402,Kabupaten Konawe,74,Sulawesi Tenggara,3254,9766,13020,218,13249,WAWOTOBI
740204,Pondidaha,7402,Kabupaten Konawe,74,Sulawesi Tenggara,2380,4822,7202,122,7324,PONDIDAHA
740205,Sampara,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1163,4195,5361,97,5458,SAMPARA
740210,Abuki,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1327,3297,4624,99,4723,ABUKI
740211,Soropia,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1591,3592,5183,101,5284,SOROPIA
740215,Tongauna,7402,Kabupaten Konawe,74,Sulawesi Tenggara,4668,6178,10846,220,11063,TONGAUNA
740216,Latoma,7402,Kabupaten Konawe,74,Sulawesi Tenggara,533,1039,1572,49,1599,LATOMA
740217,Puriala,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1693,3445,5138,109,5247,PURIALA
740218,Uepai,7402,Kabupaten Konawe,74,Sulawesi Tenggara,3271,4943,8198,135,8186,UEPAI
740219,Wonggeduku,7402,Kabupaten Konawe,74,Sulawesi Tenggara,3447,4469,7916,185,8101,WONGGEDUKU
740220,Besulutu,7402,Kabupaten Konawe,74,Sulawesi Tenggara,1088,3554,4642,119,4761,BESULUTU
740221,Bondoala,7402,Kabupaten Konawe,74,Sulawesi Tenggara,466,2436,2902,65,2959,BONDOALA
740223,Routa,7402,Kabupaten Konawe,74,Sulawesi Tenggara,501,1133,1634,34,1668,ROUTA
740224,Anggaberi,7402,Kabupaten Konawe,74,Sulawesi Tenggara,734,3542,4276,62,4338,ANGGABERI
