kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total
350619,Kandangan,3506,Kabupaten Kediri,35,Jawa Timur,25131,5124,30255,905,31167
350620,Tarokan,3506,Kabupaten Kediri,35,Jawa Timur,30841,5540,36381,1605,38040
350621,Kunjang,3506,Kabupaten Kediri,35,Jawa Timur,19264,3795,23059,899,24027
350622,Banyakan,3506,Kabupaten Kediri,35,Jawa Timur,28525,7518,36093,1238,37120
350623,Ringinrejo,3506,Kabupaten Kediri,35,Jawa Timur,27995,5585,33588,991,34681
350624,Kayen Kidul,3506,Kabupaten Kediri,35,Jawa Timur,24468,5121,29405,1076,30670
350625,Ngasem,3506,Kabupaten Kediri,35,Jawa Timur,31139,8649,39558,1129,40541
350626,Badas,3506,Kabupaten Kediri,35,Jawa Timur,33157,6881,40038,1085,41118
350701,Donomulyo,3507,Kabupaten Malang,35,Jawa Timur,34933,4268,39200,652,40040
350702,Pagak,3507,Kabupaten Malang,35,Jawa Timur,21585,6677,28200,596,28679
350703,Bantur,3507,Kabupaten Malang,35,Jawa Timur,33724,10043,43574,1264,44656
350704,Sumbermanjing Wetan,3507,Kabupaten Malang,35,Jawa Timur,45570,12935,58477,982,59710
350705,Dampit,3507,Kabupaten Malang,35,Jawa Timur,61151,15235,76177,1456,77538
350706,Ampelgading,3507,Kabupaten Malang,35,Jawa Timur,26058,7899,33908,824,34765
350707,Poncokusumo,3507,Kabupaten Malang,35,Jawa Timur,44913,14664,59331,2441,61689
350708,Wajak,3507,Kabupaten Malang,35,Jawa Timur,39686,11271,50230,1843,52149
350709,Turen,3507,Kabupaten Malang,35,Jawa Timur,54750,16858,71768,1690,73528
350710,Gondanglegi,3507,Kabupaten Malang,35,Jawa Timur,29782,18616,48264,1582,49792
350711,Kalipare,3507,Kabupaten Malang,35,Jawa Timur,30547,6798,37197,676,37837
350712,Sumberpucung,3507,Kabupaten Malang,35,Jawa Timur,25223,7390,32315,903,33339
350713,Kepanjen,3507,Kabupaten Malang,35,Jawa Timur,45681,18060,63741,1427,65084
350714,Bululawang,3507,Kabupaten Malang,35,Jawa Timur,29594,12314,41882,1030,43014
350715,Tajinan,3507,Kabupaten Malang,35,Jawa Timur,25012,8710,33411,1303,34692
350716,Tumpang,3507,Kabupaten Malang,35,Jawa Timur,35908,12046,47927,1627,49551
350717,Jabung,3507,Kabupaten Malang,35,Jawa Timur,35080,9398,44547,1815,46348
350718,Pakis,3507,Kabupaten Malang,35,Jawa Timur,62233,22218,84350,2186,86198
350719,Pakisaji,3507,Kabupaten Malang,35,Jawa Timur,39454,13733,53091,1109,54184
350720,Ngajum,3507,Kabupaten Malang,35,Jawa Timur,24324,6569,31083,604,31304
350721,Wagir,3507,Kabupaten Malang,35,Jawa Timur,41634,9584,51123,1086,52987
350722,Dau,3507,Kabupaten Malang,35,Jawa Timur,29998,11343,41088,1093,42130
350723,Karangploso,3507,Kabupaten Malang,35,Jawa Timur,34838,11498,46344,876,47449
350724,Singosari,3507,Kabupaten Malang,35,Jawa Timur,66371,32305,98535,2695,101249
350725,Lawang,3507,Kabupaten Malang,35,Jawa Timur,41095,23154,63967,1780,65958
350726,Pujon,3507,Kabupaten Malang,35,Jawa Timur,33759,9532,43331,1175,44406
350727,Ngantang,3507,Kabupaten Malang,35,Jawa Timur,31288,5183,36471,933,37205
350728,Kasembon,3507,Kabupaten Malang,35,Jawa Timur,15761,3144,18844,381,19168
350729,Gedangan,3507,Kabupaten Malang,35,Jawa Timur,26158,7252,33354,544,34172
350730,Tirtoyudo,3507,Kabupaten Malang,35,Jawa Timur,32857,6603,39365,686,41525
350731,Kromengan,3507,Kabupaten Malang,35,Jawa Timur,19829,5132,24961,523,25441
350732,Wonosari,3507,Kabupaten Malang,35,Jawa Timur,20951,4888,25833,478,26319
350733,Pagelaran,3507,Kabupaten Malang,35,Jawa Timur,27104,16557,43280,965,44286
350801,Tempursari,3508,Kabupaten Lumajang,35,Jawa Timur,15253,3356,18617,504,18953
350802,Pronojiwo,3508,Kabupaten Lumajang,35,Jawa Timur,14733,6325,20551,810,21349
350803,Candipuro,3508,Kabupaten Lumajang,35,Jawa Timur,30408,10367,40823,1218,42051
350804,Pasirian,3508,Kabupaten Lumajang,35,Jawa Timur,37760,14426,52186,1425,53605
350805,Tempeh,3508,Kabupaten Lumajang,35,Jawa Timur,34241,17447,51400,1792,53026
350806,Kunir,3508,Kabupaten Lumajang,35,Jawa Timur,19777,14696,34297,1522,35822
350807,Yosowilangun,3508,Kabupaten Lumajang,35,Jawa Timur,22742,14484,37361,1420,38724
350808,Rowokangkung,3508,Kabupaten Lumajang,35,Jawa Timur,13943,8954,22906,479,23394
350809,Tekung,3508,Kabupaten Lumajang,35,Jawa Timur,12744,9459,21965,880,22633
350810,Lumajang,3508,Kabupaten Lumajang,35,Jawa Timur,29072,21833,50483,1748,51796
350811,Pasrujambe,3508,Kabupaten Lumajang,35,Jawa Timur,15542,7303,22846,1022,23945
350812,Senduro,3508,Kabupaten Lumajang,35,Jawa Timur,19292,8553,27857,1307,29151
350813,Gucialit,3508,Kabupaten Lumajang,35,Jawa Timur,7304,7495,14811,781,15523
350814,Padang,3508,Kabupaten Lumajang,35,Jawa Timur,14517,8870,23108,1145,24363
350815,Sukodono,3508,Kabupaten Lumajang,35,Jawa Timur,19258,14617,33775,828,34604
350816,Kedungjajang,3508,Kabupaten Lumajang,35,Jawa Timur,12125,14874,26981,992,28044
350817,Jatiroto,3508,Kabupaten Lumajang,35,Jawa Timur,16125,11055,27180,859,28030
350818,Randuagung,3508,Kabupaten Lumajang,35,Jawa Timur,12301,27907,40162,837,40929
350819,Klakah,3508,Kabupaten Lumajang,35,Jawa Timur,13849,18366,32115,1192,33243
350820,Ranuyoso,3508,Kabupaten Lumajang,35,Jawa Timur,10873,17618,28491,1359,29609
350821,Sumbersuko,3508,Kabupaten Lumajang,35,Jawa Timur,14477,7985,22295,961,23160
350901,Jombang,3509,Kabupaten Jember,35,Jawa Timur,19647,10402,29954,553,30581
350902,Kencong,3509,Kabupaten Jember,35,Jawa Timur,26637,11047,37681,784,38725
350903,Sumberbaru,3509,Kabupaten Jember,35,Jawa Timur,23651,27201,50747,1044,52059
350904,Gumukmas,3509,Kabupaten Jember,35,Jawa Timur,34128,13405,47451,1016,48291
350905,Umbulsari,3509,Kabupaten Jember,35,Jawa Timur,28388,13763,42040,807,43005
350906,Tanggul,3509,Kabupaten Jember,35,Jawa Timur,18065,24751,42816,1077,43856
350907,Semboro,3509,Kabupaten Jember,35,Jawa Timur,14899,11699,26598,644,27239
350908,Puger,3509,Kabupaten Jember,35,Jawa Timur,44691,19444,63499,1686,65776
350909,Bangsalsari,3509,Kabupaten Jember,35,Jawa Timur,37757,25218,62566,2415,64650
350910,Balung,3509,Kabupaten Jember,35,Jawa Timur,27501,14479,42011,1102,43368
350911,Wuluhan,3509,Kabupaten Jember,35,Jawa Timur,46269,18027,64230,1348,65661
350912,Ambulu,3509,Kabupaten Jember,35,Jawa Timur,47451,17425,64776,1135,65911
350913,Rambipuji,3509,Kabupaten Jember,35,Jawa Timur,29610,16453,46044,1202,47281
350914,Panti,3509,Kabupaten Jember,35,Jawa Timur,19955,15309,35264,950,36183
350915,Sukorambi,3509,Kabupaten Jember,35,Jawa Timur,13789,9030,22937,828,23749
350916,Jenggawah,3509,Kabupaten Jember,35,Jawa Timur,28446,16651,45097,1168,46265
350917,Ajung,3509,Kabupaten Jember,35,Jawa Timur,30344,13284,43518,1191,45202
350918,Tempurejo,3509,Kabupaten Jember,35,Jawa Timur,30018,12053,42124,838,42980
350919,Kaliwates,3509,Kabupaten Jember,35,Jawa Timur,40207,21340,61415,1189,62215
350920,Patrang,3509,Kabupaten Jember,35,Jawa Timur,32858,20383,52927,1920,54727
350921,Sumbersari,3509,Kabupaten Jember,35,Jawa Timur,34544,19488,53428,1450,55579
350922,Arjasa,3509,Kabupaten Jember,35,Jawa Timur,14252,8408,22660,682,23280
350923,Mumbulsari,3509,Kabupaten Jember,35,Jawa Timur,27261,10932,38134,1177,39212
350924,Pakusari,3509,Kabupaten Jember,35,Jawa Timur,18327,7211,25421,711,26086
350925,Jelbuk,3509,Kabupaten Jember,35,Jawa Timur,9736,8277,17642,850,18697
350926,Mayang,3509,Kabupaten Jember,35,Jawa Timur,20029,7918,27817,1074,28951
350927,Kalisat,3509,Kabupaten Jember,35,Jawa Timur,29461,14865,44301,1059,45409
350928,Ledokombo,3509,Kabupaten Jember,35,Jawa Timur,27258,9718,36917,1174,38166
350929,Sukowono,3509,Kabupaten Jember,35,Jawa Timur,19435,15598,35083,1245,36331
350930,Silo,3509,Kabupaten Jember,35,Jawa Timur,43449,13671,55776,1641,58180
350931,Sumberjambe,3509,Kabupaten Jember,35,Jawa Timur,19482,16312,35532,1802,37395
351001,Pesanggaran,3510,Kabupaten Banyuwangi,35,Jawa Timur,25535,4590,30031,458,30585
351002,Bangorejo,3510,Kabupaten Banyuwangi,35,Jawa Timur,29975,8071,37801,439,38145
351003,Purwoharjo,3510,Kabupaten Banyuwangi,35,Jawa Timur,32222,9618,41839,397,41900
351004,Tegaldlimo,3510,Kabupaten Banyuwangi,35,Jawa Timur,27663,12193,39688,566,40127
351005,Muncar,3510,Kabupaten Banyuwangi,35,Jawa Timur,58959,18348,77042,1276,77986
351006,Cluring,3510,Kabupaten Banyuwangi,35,Jawa Timur,36132,9788,45926,576,46500
351007,Gambiran,3510,Kabupaten Banyuwangi,35,Jawa Timur,30554,7490,37404,688,38570
351008,Srono,3510,Kabupaten Banyuwangi,35,Jawa Timur,41058,14160,55017,1184,55732
351009,Genteng,3510,Kabupaten Banyuwangi,35,Jawa Timur,36805,14770,51230,1079,52137
351010,Glenmore,3510,Kabupaten Banyuwangi,35,Jawa Timur,27665,15672,43139,860,43795
351011,Kalibaru,3510,Kabupaten Banyuwangi,35,Jawa Timur,24675,12012,36229,925,37679
351012,Singojuruh,3510,Kabupaten Banyuwangi,35,Jawa Timur,19647,9764,29408,694,30107
351013,Rogojampi,3510,Kabupaten Banyuwangi,35,Jawa Timur,23283,10622,33764,570,33896
351014,Kabat,3510,Kabupaten Banyuwangi,35,Jawa Timur,24959,12423,37338,937,38295
351015,Glagah,3510,Kabupaten Banyuwangi,35,Jawa Timur,16608,6018,22666,660,23322
351016,Banyuwangi,3510,Kabupaten Banyuwangi,35,Jawa Timur,42377,24034,66463,1264,67722
351017,Giri,3510,Kabupaten Banyuwangi,35,Jawa Timur,13042,6047,19089,552,19640
351018,Wongsorejo,3510,Kabupaten Banyuwangi,35,Jawa Timur,23129,20010,43133,1036,44011
351019,Songgon,3510,Kabupaten Banyuwangi,35,Jawa Timur,26156,6921,33050,796,33873
351020,Sempu,3510,Kabupaten Banyuwangi,35,Jawa Timur,34890,10470,45363,830,46196
351021,Kalipuro,3510,Kabupaten Banyuwangi,35,Jawa Timur,31884,15834,47492,1634,49139
351022,Siliragung,3510,Kabupaten Banyuwangi,35,Jawa Timur,23028,5344,28372,388,28823
351023,Tegalsari,3510,Kabupaten Banyuwangi,35,Jawa Timur,23798,5907,29706,467,30003
351024,Licin,3510,Kabupaten Banyuwangi,35,Jawa Timur,13062,4566,17438,774,18022
351025,Blimbingsari,3510,Kabupaten Banyuwangi,35,Jawa Timur,23785,8851,32641,576,33205
351101,Maesan,3511,Kabupaten Bondowoso,35,Jawa Timur,12165,18084,30249,1486,31535
351102,Tamanan,3511,Kabupaten Bondowoso,35,Jawa Timur,12200,12106,24317,1151,25457
351103,Tlogosari,3511,Kabupaten Bondowoso,35,Jawa Timur,12682,16009,28482,1417,30127
351104,Sukosari,3511,Kabupaten Bondowoso,35,Jawa Timur,3285,6463,9748,582,10189
351105,Pujer,3511,Kabupaten Bondowoso,35,Jawa Timur,10601,14765,24938,1507,26400
351106,Grujugan,3511,Kabupaten Bondowoso,35,Jawa Timur,8113,15300,23513,882,24402
351107,Curahdami,3511,Kabupaten Bondowoso,35,Jawa Timur,7643,13362,20738,106177,21810
351108,Tenggarang,3511,Kabupaten Bondowoso,35,Jawa Timur,11358,15692,26928,1368,28236
351109,Wonosari,3511,Kabupaten Bondowoso,35,Jawa Timur,12307,13565,25842,1225,26831
351110,Tapen,3511,Kabupaten Bondowoso,35,Jawa Timur,10074,12570,22475,952,23377
351111,Bondowoso,3511,Kabupaten Bondowoso,35,Jawa Timur,20103,25590,45465,995,46689
351112,Wringin,3511,Kabupaten Bondowoso,35,Jawa Timur,12424,12522,24671,2070,26741
351113,Tegalampel,3511,Kabupaten Bondowoso,35,Jawa Timur,8197,8215,16359,1076,17364
351114,Klabang,3511,Kabupaten Bondowoso,35,Jawa Timur,4906,7626,12532,359,12891
351115,Cermee,3511,Kabupaten Bondowoso,35,Jawa Timur,13010,16404,29415,1088,30525
351116,Prajekan,3511,Kabupaten Bondowoso,35,Jawa Timur,6852,9929,16654,399,17109
351117,Pakem,3511,Kabupaten Bondowoso,35,Jawa Timur,8338,6359,14706,835,15569
351118,Sumberwringin,3511,Kabupaten Bondowoso,35,Jawa Timur,10934,10109,20464,1543,22244
351119,Sempol,3511,Kabupaten Bondowoso,35,Jawa Timur,4178,3461,7639,98,7969
351120,Binakal,3511,Kabupaten Bondowoso,35,Jawa Timur,4655,5992,10666,419,11075
351121,Taman Krocok,3511,Kabupaten Bondowoso,35,Jawa Timur,4719,6744,11463,592,12055
351122,Botolinggo,3511,Kabupaten Bondowoso,35,Jawa Timur,6998,12159,18955,642,19428
351123,Jambesari Darus Sholah,3511,Kabupaten Bondowoso,35,Jawa Timur,7680,14054,21733,1234,22765
351201,Jatibanteng,3512,Kabupaten Situbondo,35,Jawa Timur,5587,7319,12906,803,13709
351202,Besuki,3512,Kabupaten Situbondo,35,Jawa Timur,18113,19397,37510,1219,38729
351203,Suboh,3512,Kabupaten Situbondo,35,Jawa Timur,7563,9390,16953,809,17762
351204,Mlandingan,3512,Kabupaten Situbondo,35,Jawa Timur,5796,8553,14349,970,15319
351205,Kendit,3512,Kabupaten Situbondo,35,Jawa Timur,8706,9844,18550,818,19368
351206,Panarukan,3512,Kabupaten Situbondo,35,Jawa Timur,17217,17054,34271,1098,35369
351207,Situbondo,3512,Kabupaten Situbondo,35,Jawa Timur,15011,14365,29376,779,30155
351208,Panji,3512,Kabupaten Situbondo,35,Jawa Timur,21080,21221,42301,1229,43530
351209,Mangaran,3512,Kabupaten Situbondo,35,Jawa Timur,11322,9637,20959,1005,21964
351210,Kapongan,3512,Kabupaten Situbondo,35,Jawa Timur,12774,11329,24103,1119,25222
351211,Arjasa,3512,Kabupaten Situbondo,35,Jawa Timur,11443,13599,25042,855,25897
351212,Jangkar,3512,Kabupaten Situbondo,35,Jawa Timur,10055,13470,23525,1024,24571
351213,Asembagus,3512,Kabupaten Situbondo,35,Jawa Timur,17125,13759,30884,946,31830
351214,Banyuputih,3512,Kabupaten Situbondo,35,Jawa Timur,21144,8715,29859,927,30786
351215,Sumbermalang,3512,Kabupaten Situbondo,35,Jawa Timur,5559,11003,16562,1524,18086
351216,Banyuglugur,3512,Kabupaten Situbondo,35,Jawa Timur,7115,6654,13769,607,14376
351217,Bungatan,3512,Kabupaten Situbondo,35,Jawa Timur,7111,8640,15751,782,16533
351301,Sukapura,3513,Kabupaten Probolinggo,35,Jawa Timur,10084,2737,12821,597,13418
351302,Sumber,3513,Kabupaten Probolinggo,35,Jawa Timur,10936,5424,16460,733,17193
351303,Kuripan,3513,Kabupaten Probolinggo,35,Jawa Timur,11052,7192,17289,1252,18538
351304,Bantaran,3513,Kabupaten Probolinggo,35,Jawa Timur,12436,13890,26226,1373,27599
351305,Leces,3513,Kabupaten Probolinggo,35,Jawa Timur,17564,15759,33372,1328,34892
351306,Banyuanyar,3513,Kabupaten Probolinggo,35,Jawa Timur,18506,13873,32181,1828,34930
351307,Tiris,3513,Kabupaten Probolinggo,35,Jawa Timur,25559,14002,39272,3016,42371
351308,Krucil,3513,Kabupaten Probolinggo,35,Jawa Timur,15653,15541,31218,2753,33957
351309,Gading,3513,Kabupaten Probolinggo,35,Jawa Timur,21359,12148,33636,1409,35111
351310,Pakuniran,3513,Kabupaten Probolinggo,35,Jawa Timur,13928,14530,28489,1527,30062
351311,Kotaanyar,3513,Kabupaten Probolinggo,35,Jawa Timur,14766,9505,24275,599,24882
351312,Paiton,3513,Kabupaten Probolinggo,35,Jawa Timur,22289,20347,42418,1501,43800
351313,Besuk,3513,Kabupaten Probolinggo,35,Jawa Timur,16635,14333,31105,1499,32509
351314,Kraksaan,3513,Kabupaten Probolinggo,35,Jawa Timur,27639,12885,40358,1399,42043
351315,Krejengan,3513,Kabupaten Probolinggo,35,Jawa Timur,17125,8393,25530,961,26484
351316,Pajarakan,3513,Kabupaten Probolinggo,35,Jawa Timur,14654,6091,20745,503,21603
351317,Maron,3513,Kabupaten Probolinggo,35,Jawa Timur,26802,12409,39207,1477,40766
351318,Gending,3513,Kabupaten Probolinggo,35,Jawa Timur,17316,8597,25813,851,26563
351319,Dringu,3513,Kabupaten Probolinggo,35,Jawa Timur,24415,9246,33661,1109,34771
351320,Tegalsiwalan,3513,Kabupaten Probolinggo,35,Jawa Timur,10490,11859,22249,1151,23400
351321,Sumberasih,3513,Kabupaten Probolinggo,35,Jawa Timur,22437,17819,40414,1732,42144
351322,Wonomerto,3513,Kabupaten Probolinggo,35,Jawa Timur,13048,11952,25327,834,26116
351323,Tongas,3513,Kabupaten Probolinggo,35,Jawa Timur,28179,14569,42639,1689,44576
351324,Lumbang,3513,Kabupaten Probolinggo,35,Jawa Timur,14560,5019,19394,1305,20750
351401,Purwodadi,3514,Kabupaten Pasuruan,35,Jawa Timur,29837,11699,41536,1907,43443
351402,Tutur,3514,Kabupaten Pasuruan,35,Jawa Timur,22656,10786,33442,1989,35431
351403,Puspo,3514,Kabupaten Pasuruan,35,Jawa Timur,10627,5471,16098,1351,17449
351404,Lumbang,3514,Kabupaten Pasuruan,35,Jawa Timur,13107,8641,21748,1706,23454
351405,Pasrepan,3514,Kabupaten Pasuruan,35,Jawa Timur,18652,11986,30638,2350,32988
351406,Kejayan,3514,Kabupaten Pasuruan,35,Jawa Timur,18290,21095,39385,2236,41621
351407,Wonorejo,3514,Kabupaten Pasuruan,35,Jawa Timur,15513,18818,34331,1810,36141
351408,Purwosari,3514,Kabupaten Pasuruan,35,Jawa Timur,37069,13787,50853,1825,52678
351409,Sukorejo,3514,Kabupaten Pasuruan,35,Jawa Timur,32912,18951,51863,2207,54070
351410,Prigen,3514,Kabupaten Pasuruan,35,Jawa Timur,39425,14632,54057,2007,56064
351411,Pandaan,3514,Kabupaten Pasuruan,35,Jawa Timur,44522,22691,67213,2463,69676
351412,Gempol,3514,Kabupaten Pasuruan,35,Jawa Timur,51499,26977,78480,3136,81616
351413,Beji,3514,Kabupaten Pasuruan,35,Jawa Timur,30915,21953,52868,2183,55051
351414,Bangil,3514,Kabupaten Pasuruan,35,Jawa Timur,21539,30117,51656,1542,53198
351415,Rembang,3514,Kabupaten Pasuruan,35,Jawa Timur,20413,19264,39680,2618,42295
351416,Kraton,3514,Kabupaten Pasuruan,35,Jawa Timur,25292,27667,52778,2852,55680
351417,Pohjentrek,3514,Kabupaten Pasuruan,35,Jawa Timur,8312,10194,18506,718,19224
351418,Gondangwetan,3514,Kabupaten Pasuruan,35,Jawa Timur,20368,13042,33410,1470,34880
351419,Winongan,3514,Kabupaten Pasuruan,35,Jawa Timur,17489,9490,26979,1216,28195
351420,Grati,3514,Kabupaten Pasuruan,35,Jawa Timur,32734,15483,48217,2001,50218
351421,Nguling,3514,Kabupaten Pasuruan,35,Jawa Timur,21975,14721,36696,1476,38172
351422,Lekok,3514,Kabupaten Pasuruan,35,Jawa Timur,28182,16584,44766,2500,47266
351423,Rejoso,3514,Kabupaten Pasuruan,35,Jawa Timur,18827,10208,29035,1270,30305
351424,Tosari,3514,Kabupaten Pasuruan,35,Jawa Timur,9026,3568,12594,976,13570
351501,Tarik,3515,Kabupaten Sidoarjo,35,Jawa Timur,30355,11774,42076,1552,43444
351502,Prambon,3515,Kabupaten Sidoarjo,35,Jawa Timur,37048,11350,48398,1975,50344
351503,Krembung,3515,Kabupaten Sidoarjo,35,Jawa Timur,30913,12199,42902,1643,44241
351504,Porong,3515,Kabupaten Sidoarjo,35,Jawa Timur,31040,10384,41163,1476,42391
351505,Jabon,3515,Kabupaten Sidoarjo,35,Jawa Timur,22429,10288,32521,1626,33923
351506,Tanggulangin,3515,Kabupaten Sidoarjo,35,Jawa Timur,34903,18020,52830,1500,54321
351507,Candi,3515,Kabupaten Sidoarjo,35,Jawa Timur,57244,29147,85833,2525,88303
351508,Sidoarjo,3515,Kabupaten Sidoarjo,35,Jawa Timur,74814,39797,114340,2630,117235
351509,Tulangan,3515,Kabupaten Sidoarjo,35,Jawa Timur,42158,17247,59405,1903,60866
351510,Wonoayu,3515,Kabupaten Sidoarjo,35,Jawa Timur,36185,14042,50003,2076,52091
351511,Krian,3515,Kabupaten Sidoarjo,35,Jawa Timur,55178,18958,73950,2203,76224
351512,Balongbendo,3515,Kabupaten Sidoarjo,35,Jawa Timur,34537,11333,45870,1610,47194
351513,Taman,3515,Kabupaten Sidoarjo,35,Jawa Timur,81926,34417,116247,2947,118953
351514,Sukodono,3515,Kabupaten Sidoarjo,35,Jawa Timur,47072,19650,66142,2323,68863
351515,Buduran,3515,Kabupaten Sidoarjo,35,Jawa Timur,36976,18615,55562,1284,56853
351516,Gedangan,3515,Kabupaten Sidoarjo,35,Jawa Timur,46586,21503,67879,1564,69341
351517,Sedati,3515,Kabupaten Sidoarjo,35,Jawa Timur,37020,16446,53241,1453,54996
351518,Waru,3515,Kabupaten Sidoarjo,35,Jawa Timur,79663,34569,113952,1954,116675
351601,Jatirejo,3516,Kabupaten Mojokerto,35,Jawa Timur,21630,5439,27069,1322,28202
351602,Gondang,3516,Kabupaten Mojokerto,35,Jawa Timur,21330,5644,26974,1471,28479
351603,Pacet,3516,Kabupaten Mojokerto,35,Jawa Timur,30170,7996,38166,1805,39690
351604,Trawas,3516,Kabupaten Mojokerto,35,Jawa Timur,16395,3637,20041,824,20856
351605,Ngoro,3516,Kabupaten Mojokerto,35,Jawa Timur,37635,13471,50666,2850,53969
351606,Pungging,3516,Kabupaten Mojokerto,35,Jawa Timur,36538,13029,49525,2418,52061
351607,Kutorejo,3516,Kabupaten Mojokerto,35,Jawa Timur,30083,10736,40819,2342,42718
351608,Mojosari,3516,Kabupaten Mojokerto,35,Jawa Timur,34567,12385,46965,2397,49091
351609,Dlanggu,3516,Kabupaten Mojokerto,35,Jawa Timur,28589,6542,35131,1411,36121
351610,Bangsal,3516,Kabupaten Mojokerto,35,Jawa Timur,24097,8859,32938,1396,34107
351611,Puri,3516,Kabupaten Mojokerto,35,Jawa Timur,35407,11116,46083,2411,48388
351612,Trowulan,3516,Kabupaten Mojokerto,35,Jawa Timur,36836,9529,46275,1864,48136
351613,Sooko,3516,Kabupaten Mojokerto,35,Jawa Timur,31578,11914,43273,1818,45128
351614,Gedeg,3516,Kabupaten Mojokerto,35,Jawa Timur,26716,8861,35611,1342,36766
351615,Kemlagi,3516,Kabupaten Mojokerto,35,Jawa Timur,28815,8066,36372,2022,38294
351616,Jetis,3516,Kabupaten Mojokerto,35,Jawa Timur,42088,11155,53025,2949,55497
351617,Dawarblandong,3516,Kabupaten Mojokerto,35,Jawa Timur,25748,8593,34341,1902,35701
351618,Mojoanyar,3516,Kabupaten Mojokerto,35,Jawa Timur,22941,8076,31031,1316,31991
351701,Perak,3517,Kabupaten Jombang,35,Jawa Timur,25587,7645,33083,1385,34041
351702,Gudo,3517,Kabupaten Jombang,35,Jawa Timur,26343,7979,33837,1689,35848
351703,Ngoro,3517,Kabupaten Jombang,35,Jawa Timur,36602,8606,45020,1841,46683
351704,Bareng,3517,Kabupaten Jombang,35,Jawa Timur,29063,5169,34236,1210,35438
351705,Wonosalam,3517,Kabupaten Jombang,35,Jawa Timur,17065,3369,20415,695,21088
351706,Mojoagung,3517,Kabupaten Jombang,35,Jawa Timur,37428,10711,48139,1940,49863
351707,Mojowarno,3517,Kabupaten Jombang,35,Jawa Timur,46646,10613,57261,2557,59842
351708,Diwek,3517,Kabupaten Jombang,35,Jawa Timur,47689,16785,64358,2841,66562
351709,Jombang,3517,Kabupaten Jombang,35,Jawa Timur,60162,23963,83734,2892,87080
351710,Peterongan,3517,Kabupaten Jombang,35,Jawa Timur,30433,10994,41046,2696,43747
351711,Sumobito,3517,Kabupaten Jombang,35,Jawa Timur,40114,12934,52474,2903,55407
351712,Kesamben,3517,Kabupaten Jombang,35,Jawa Timur,31523,10073,41609,1829,43393
351713,Tembelang,3517,Kabupaten Jombang,35,Jawa Timur,24861,9120,33991,1643,35572
351714,Ploso,3517,Kabupaten Jombang,35,Jawa Timur,20431,5733,25853,1400,27276
351715,Plandaan,3517,Kabupaten Jombang,35,Jawa Timur,18376,6422,24626,1230,25955
351716,Kabuh,3517,Kabupaten Jombang,35,Jawa Timur,21045,6420,27465,1197,28908
351717,Kudu,3517,Kabupaten Jombang,35,Jawa Timur,16220,4475,20695,786,21481
351718,Bandarkedungmulyo,3517,Kabupaten Jombang,35,Jawa Timur,22413,6984,29397,1093,30332
351719,Jogoroto,3517,Kabupaten Jombang,35,Jawa Timur,32357,9610,41857,1676,43385
351720,Megaluh,3517,Kabupaten Jombang,35,Jawa Timur,18540,6568,24780,1203,26369
351721,Ngusikan,3517,Kabupaten Jombang,35,Jawa Timur,12124,3254,15078,672,15750
351801,Sawahan,3518,Kabupaten Nganjuk,35,Jawa Timur,21167,2857,24024,895,24919
